,customer_id,gender,age,monthly_income
31503,36569,Female,28,26419
31504,38671,Female,31,16337
31505,37140,Male,24,13729
31506,37970,Female,58,28093
31507,38162,Female,35,2162
31508,12760,Female,58,17184
31509,14824,Male,57,18501
31510,12019,Male,64,22219
31511,12079,Female,28,4348
31512,13847,Male,39,25278
31513,13011,Male,32,14572
31514,14638,Female,36,17561
31515,12762,Male,63,14316
31516,13981,Male,62,3438
31517,14143,Female,24,29365
31518,14714,Male,37,9258
31519,13846,Male,25,10166
31520,13191,Male,62,19674
31521,12564,Male,48,18023
31522,13742,Female,27,9060
31523,14628,Male,29,31985
31524,14830,Female,33,12191
31525,14400,Male,25,15631
31526,12429,Female,36,10873
31527,14829,Male,52,17647
31528,41492,Female,27,11038
31529,40898,Female,37,4193
31530,52641,Male,43,8492
31531,53571,Female,20,12190
31532,29374,Male,36,3014
31533,28976,Female,30,29287
31534,29368,Female,55,6848
31535,27676,Male,37,20683
31536,29018,Male,27,4875
31537,27644,Female,44,4016
31538,28118,Female,26,6903
31539,27398,Female,38,23624
31540,28760,Male,41,23795
31541,27641,Female,20,6274
31542,28955,Female,23,6145
31543,28015,Female,46,14158
31544,27415,Female,29,17656
31545,29671,Male,56,16849
31546,28061,Male,32,9296
31547,29503,Female,20,33420
31548,28713,Female,25,21302
31549,29350,Male,41,2688
31550,27481,Female,53,10393
31551,28597,Female,38,24155
31552,29574,Male,40,6729
31553,29515,Male,53,19616
31554,29186,Female,34,18572
31555,29019,Male,28,23041
31556,27432,Male,25,18913
31557,27926,Male,22,24720
31558,27205,Female,27,9686
31559,29708,Male,34,5929
31560,28309,Male,56,15208
31561,34228,Female,22,10545
31562,35056,Female,41,22390
31563,34233,Male,39,10565
31564,33376,Female,39,4426
31565,35342,Male,37,22732
31566,33342,Male,56,18384
31567,35525,Female,49,10117
31568,35482,Male,34,4373
31569,35981,Female,39,10483
31570,33198,Female,31,8630
31571,35162,Male,57,26907
31572,35032,Male,33,10937
31573,33211,Female,36,4450
31574,35707,Male,20,15369
31575,34061,Male,32,12072
31576,34907,Male,56,15919
31577,34383,Female,64,11163
31578,35113,Female,33,5041
31579,34469,Female,35,20848
31580,35124,Female,36,18284
31581,34499,Female,51,3731
31582,35911,Male,23,8051
31583,33946,Female,34,16721
31584,34489,Female,32,18438
31585,34751,Female,18,7518
31586,35906,Male,42,4154
31587,59552,Male,25,30757
31588,58148,Female,46,17295
31589,57926,Male,54,18746
31590,59334,Female,37,13227
31591,58729,Female,36,24482
31592,57471,Female,23,10067
31593,58734,Female,26,4383
31594,59513,Male,56,19588
31595,57043,Female,40,11354
31596,57857,Female,54,11299
31597,57125,Female,39,21823
31598,59449,Male,62,15563
31599,59891,Male,65,15617
31600,59451,Male,60,2283
31601,58201,Female,57,9530
31602,57651,Male,22,8371
31603,58093,Female,24,11708
31604,57105,Male,28,3134
31605,58147,Male,36,5733
31606,59020,Female,29,4955
31607,4667,Male,21,20643
31608,3945,Female,36,23740
31609,4291,Female,23,16513
31610,24088,Male,43,4407
31611,26329,Female,32,12294
31612,26433,Male,48,29301
31613,25156,Male,22,17802
31614,24802,Female,49,15543
31615,25325,Male,27,10885
31616,26801,Male,37,17318
31617,26024,Male,30,4044
31618,26003,Female,24,9329
31619,25957,Female,37,20189
31620,26932,Male,29,16179
31621,25590,Female,20,17111
31622,26068,Male,49,20721
31623,26705,Male,38,11261
31624,25553,Female,35,10921
31625,24528,Female,23,17460
31626,26894,Female,24,20203
31627,24601,Male,50,33626
31628,24752,Male,58,2281
31629,26439,Female,37,27256
31630,25763,Male,55,7000
31631,25050,Female,27,8455
31632,26085,Male,30,20606
31633,26304,Female,22,7906
31634,25671,Male,47,6133
31635,25607,Female,40,22031
31636,30500,Male,38,12945
31637,31378,Female,28,29967
31638,31677,Female,29,4524
31639,30977,Female,26,2545
31640,32900,Male,57,13159
31641,30244,Female,42,6288
31642,31516,Male,64,18317
31643,30348,Female,24,29046
31644,30913,Female,24,15130
31645,31668,Female,35,6304
31646,31116,Male,57,5352
31647,31421,Female,34,17726
31648,30316,Female,30,14724
31649,32195,Male,58,15168
31650,31727,Female,27,21463
31651,6923,Female,31,21171
31652,8664,Female,28,8746
31653,7164,Female,39,12616
31654,6825,Female,60,15658
31655,7532,Male,43,17536
31656,7681,Male,60,11704
31657,8909,Male,19,10444
31658,9081,Female,59,30332
31659,9909,Female,40,19369
31660,10977,Female,31,18047
31661,9225,Female,64,8427
31662,9742,Male,25,3367
31663,11911,Male,36,25219
31664,9433,Female,43,13878
31665,10057,Female,22,8339
31666,10389,Male,35,21262
31667,9299,Male,57,9541
31668,11877,Female,26,24379
31669,11567,Female,53,34286
31670,11231,Male,34,18861
31671,10944,Female,37,15239
31672,9166,Female,31,3410
31673,9521,Female,39,17050
31674,11579,Female,26,6111
31675,10324,Male,42,20835
31676,10072,Male,39,20089
31677,10000,Female,36,12592
31678,11094,Male,20,19100
31679,11152,Male,33,5894
31680,10089,Female,26,24852
31681,10484,Male,36,26516
31682,10577,Male,44,12615
31683,11918,Female,27,29131
31684,11103,Female,20,17230
31685,56411,Female,36,18721
31686,55698,Male,58,23123
31687,55722,Female,53,10298
31688,55367,Male,22,14894
31689,54475,Female,27,8905
31690,55665,Male,27,2806
31691,56349,Female,30,14276
31692,54405,Male,59,15977
31693,54486,Male,25,8344
31694,55574,Female,18,22899
31695,54969,Female,26,6971
31696,16936,Male,64,14528
31697,16278,Female,38,18472
31698,15338,Male,33,21723
31699,15719,Male,31,22470
31700,17684,Male,29,10748
31701,16839,Male,53,14807
31702,16320,Female,34,5218
31703,17669,Male,26,10074
31704,15349,Male,27,18274
31705,16997,Female,19,19284
31706,16653,Male,34,13090
31707,17314,Male,60,17342
31708,16682,Male,34,24758
31709,15084,Female,63,15002
31710,17625,Female,32,32375
31711,16034,Female,26,4454
31712,16364,Male,37,21277
31713,17895,Male,35,6085
31714,22745,Male,35,8256
31715,23862,Female,50,15375
31716,23389,Male,37,34189
31717,21749,Male,46,22855
31718,48432,Male,36,16444
31719,48381,Female,28,3109
31720,48193,Male,20,2681
31721,50141,Female,55,15085
31722,50503,Female,30,18656
31723,50476,Male,18,11227
31724,50604,Female,28,8035
31725,47567,Male,39,8510
31726,46946,Male,54,34281
31727,46320,Female,23,21798
31728,45970,Female,31,12012
31729,47808,Female,25,19359
31730,47909,Female,50,14785
31731,19191,Female,20,3156
31732,18245,Male,39,17824
31733,19470,Female,29,5855
31734,19834,Male,34,18652
31735,19705,Female,30,2499
31736,18717,Female,33,18178
31737,19396,Male,60,3566
31738,18423,Female,28,6877
31739,19474,Male,46,18960
31740,36039,Female,31,23978
31741,37940,Female,18,14560
31742,38337,Male,23,21272
31743,36809,Female,59,20884
31744,37409,Male,35,16611
31745,37992,Female,45,16228
31746,36476,Male,29,14731
31747,38508,Male,32,22630
31748,36594,Male,27,11676
31749,37901,Male,27,32848
31750,36874,Female,38,2951
31751,37412,Female,29,7070
31752,37281,Male,40,13371
31753,14689,Female,36,34746
31754,13551,Male,37,16234
31755,12371,Male,32,22041
31756,12476,Male,26,4070
31757,13184,Male,25,11150
31758,13404,Female,34,23665
31759,13936,Male,55,12617
31760,13146,Male,22,14362
31761,12145,Female,27,3933
31762,14278,Male,57,17193
31763,14888,Female,33,23338
31764,41780,Male,37,9308
31765,39562,Male,37,14393
31766,41957,Female,37,12270
31767,41273,Female,24,14283
31768,39470,Female,36,33654
31769,41814,Female,34,3721
31770,39211,Male,33,9386
31771,41365,Male,56,9049
31772,40271,Male,44,16909
31773,41976,Female,60,16852
31774,53654,Female,21,9808
31775,51191,Female,57,15756
31776,51230,Female,28,21641
31777,52700,Female,53,20483
31778,52727,Male,21,19100
31779,27354,Male,21,18083
31780,27406,Male,43,31408
31781,27088,Female,31,17443
31782,27313,Male,34,4915
31783,28893,Male,61,2842
31784,29571,Female,64,12609
31785,35485,Female,48,3350
31786,34970,Male,65,14176
31787,35168,Female,21,9906
31788,34088,Male,29,4276
31789,35840,Female,57,3739
31790,35499,Female,54,6543
31791,33904,Female,36,20456
31792,35766,Male,30,2090
31793,34511,Female,25,12540
31794,34904,Female,60,24031
31795,34686,Male,34,22148
31796,33941,Female,31,13844
31797,33242,Male,56,23913
31798,57410,Male,43,18702
31799,58779,Male,29,15420
31800,3868,Male,26,23566
31801,4237,Male,35,17950
31802,26140,Male,58,24840
31803,25790,Male,63,34029
31804,26029,Female,30,6943
31805,25860,Female,33,29647
31806,25054,Female,20,8350
31807,24366,Male,44,3098
31808,26869,Female,19,30194
31809,32775,Male,40,18804
31810,30887,Female,34,8586
31811,31145,Female,19,8709
31812,31254,Female,30,7593
31813,32629,Female,46,23537
31814,30828,Male,64,5986
31815,31801,Male,20,14335
31816,32127,Female,33,19813
31817,31241,Male,20,27867
31818,30440,Female,31,21595
31819,32463,Female,56,12950
31820,7677,Male,21,27049
31821,8696,Female,32,4911
31822,10212,Female,56,20335
31823,10309,Male,20,24736
31824,11329,Male,29,20793
31825,11330,Male,40,12138
31826,9336,Male,32,13520
31827,11542,Male,25,17308
31828,10293,Male,30,30247
31829,9027,Female,29,23332
31830,9818,Female,28,11731
31831,11910,Male,24,26315
31832,9845,Male,34,14480
31833,11272,Male,39,15455
31834,9554,Female,42,24284
31835,10056,Female,24,24199
31836,11884,Female,37,4780
31837,9162,Male,29,2704
31838,56676,Male,27,6835
31839,55615,Female,19,14754
31840,54029,Female,26,15835
31841,54105,Female,20,23267
31842,54036,Male,18,24363
31843,55873,Male,40,24861
31844,56941,Female,26,12956
31845,55832,Female,32,7499
31846,54593,Female,33,9097
31847,54650,Female,20,11542
31848,55955,Male,55,9772
31849,15671,Female,35,11348
31850,15463,Male,22,15113
31851,16047,Female,34,17446
31852,15952,Female,18,19039
31853,17487,Female,59,13534
31854,15977,Female,59,13167
31855,15734,Female,22,21040
31856,17083,Female,33,19768
31857,16104,Female,54,28146
31858,15298,Male,25,34291
31859,15815,Female,64,11291
31860,23742,Female,31,9461
31861,21344,Male,35,14834
31862,22034,Female,26,32432
31863,49290,Female,24,12444
31864,49257,Male,42,13474
31865,48772,Female,48,18904
31866,50472,Male,37,21202
31867,46422,Male,54,19358
31868,45623,Male,27,9547
31869,46083,Female,39,20482
31870,45510,Male,33,7657
31871,47856,Male,29,16376
31872,47986,Female,27,31633
31873,45931,Male,24,12224
31874,46705,Female,32,23952
31875,47167,Male,59,4864
31876,18352,Female,37,5508
31877,18221,Male,28,17703
31878,20864,Male,34,16713
31879,18515,Male,47,14426
31880,20925,Female,20,17053
31881,19271,Male,54,29076
31882,18681,Female,31,13231
31883,18694,Male,65,8208
31884,20829,Male,32,10075
31885,20721,Female,60,5434
31886,20326,Female,48,34366
31887,20907,Male,32,31826
31888,19731,Male,61,17207
31889,18644,Female,26,6017
31890,44390,Male,37,7031
31891,36759,Female,46,12707
31892,38109,Male,23,24584
31893,38923,Male,55,19724
31894,36398,Female,53,9626
31895,38339,Male,24,6901
31896,38259,Female,38,7688
31897,38343,Female,61,21027
31898,38531,Male,35,23707
31899,37623,Female,21,7280
31900,36071,Female,47,34876
31901,36568,Male,23,11948
31902,37403,Male,34,11512
31903,14691,Female,18,12853
31904,13024,Female,40,11840
31905,12652,Female,33,10354
31906,14781,Female,42,21587
31907,14234,Male,53,31102
31908,13201,Female,27,19156
31909,12141,Male,40,9574
31910,12897,Male,21,9634
31911,13178,Female,28,23304
31912,13945,Male,24,26054
31913,12439,Female,23,17463
31914,14722,Male,35,6314
31915,13135,Female,32,4003
31916,13990,Female,26,6182
31917,14940,Male,23,10709
31918,14933,Female,29,21637
31919,12431,Male,35,13185
31920,14662,Male,23,22659
31921,14072,Male,59,16520
31922,13927,Male,44,4287
31923,14376,Female,61,2589
31924,12142,Male,43,25846
31925,40715,Female,30,23275
31926,40448,Female,27,19051
31927,41983,Male,35,14353
31928,51264,Male,33,4034
31929,27524,Male,21,18800
31930,29450,Female,59,16810
31931,27693,Female,20,7130
31932,29419,Male,28,21005
31933,29460,Female,49,3344
31934,28934,Male,63,14806
31935,29723,Male,34,10842
31936,29144,Female,45,11515
31937,27896,Female,39,13778
31938,29247,Male,33,15383
31939,27436,Female,32,19890
31940,29022,Male,44,11443
31941,27072,Male,28,24429
31942,29098,Male,30,20232
31943,28266,Female,54,9233
31944,29477,Male,23,2696
31945,27492,Male,59,19824
31946,29854,Male,19,2880
31947,27348,Male,24,15253
31948,29983,Male,25,14680
31949,28175,Male,29,16104
31950,27222,Female,33,22431
31951,27270,Female,42,5721
31952,35285,Male,62,21615
31953,35802,Male,20,21143
31954,35879,Female,26,16759
31955,34267,Female,32,14636
31956,35474,Female,31,22744
31957,35161,Male,37,32146
31958,34995,Female,27,18691
31959,34589,Male,38,3297
31960,35994,Male,30,13015
31961,34724,Male,56,3391
31962,33487,Female,65,17594
31963,33653,Female,40,26848
31964,34780,Female,20,2168
31965,33058,Male,21,23171
31966,35578,Male,56,7913
31967,35740,Female,49,22703
31968,34191,Male,37,6938
31969,33740,Female,29,11751
31970,34322,Male,56,7512
31971,34400,Male,34,23752
31972,57188,Female,38,13343
31973,57510,Female,20,2529
31974,57685,Male,21,3440
31975,57104,Female,24,30215
31976,57635,Male,45,9527
31977,59141,Male,29,18790
31978,57183,Male,33,29514
31979,57291,Female,35,13418
31980,58230,Female,36,7660
31981,58588,Male,32,16928
31982,57070,Female,31,33696
31983,59920,Male,57,32552
31984,59510,Male,36,15804
31985,58064,Male,24,20054
31986,57324,Male,33,22363
31987,59841,Female,38,24985
31988,5533,Male,36,5083
31989,5811,Female,34,2335
31990,25924,Male,32,11905
31991,26317,Male,52,2150
31992,24709,Female,22,2182
31993,26567,Male,34,8868
31994,26890,Female,59,21642
31995,25788,Male,24,12639
31996,24458,Male,26,20255
31997,24073,Female,41,16579
31998,24005,Male,25,27729
31999,26185,Female,43,11547
32000,25472,Female,43,27721
32001,25131,Male,34,4477
32002,26014,Male,45,19128
32003,25345,Male,18,2759
32004,26097,Female,37,23642
32005,25897,Female,31,3760
32006,26206,Male,32,16060
32007,24187,Female,62,11572
32008,25310,Male,35,7134
32009,26426,Male,54,23066
32010,31502,Female,29,31002
32011,31042,Female,18,6791
32012,31063,Female,29,9751
32013,32731,Male,37,13990
32014,31969,Female,31,10668
32015,31294,Male,47,21691
32016,30965,Female,22,14899
32017,32483,Female,47,23727
32018,31191,Female,60,12453
32019,32052,Male,58,7107
32020,31159,Female,61,24085
32021,32879,Male,39,28124
32022,31374,Male,18,18340
32023,7454,Female,22,7072
32024,6725,Male,57,19525
32025,6048,Female,61,15149
32026,11677,Female,19,12322
32027,10377,Female,38,12104
32028,9550,Female,24,15155
32029,11999,Female,37,11954
32030,10622,Male,44,25638
32031,11266,Female,50,8323
32032,10021,Male,56,31649
32033,9540,Female,59,12374
32034,10392,Female,27,4790
32035,9930,Female,60,20181
32036,10981,Female,46,24375
32037,11447,Male,31,10287
32038,9152,Female,36,13409
32039,10567,Female,55,18649
32040,10401,Female,39,27828
32041,9741,Male,25,14537
32042,9609,Female,59,2259
32043,11881,Female,53,19629
32044,9155,Male,28,23020
32045,11281,Male,21,23884
32046,10268,Male,19,8321
32047,11095,Female,56,5707
32048,11780,Male,22,14928
32049,11017,Female,31,3278
32050,9168,Female,58,2647
32051,11309,Male,57,14597
32052,11805,Female,58,9407
32053,10030,Male,54,12504
32054,11769,Male,27,13509
32055,10107,Female,35,20079
32056,11121,Female,27,10067
32057,9830,Female,55,25967
32058,54056,Female,31,14953
32059,54142,Male,22,4200
32060,55468,Male,33,6475
32061,54761,Male,55,11445
32062,839,Male,29,15488
32063,2458,Female,36,16911
32064,17116,Male,40,23724
32065,17473,Female,53,5014
32066,16945,Female,59,17430
32067,17153,Female,33,22870
32068,15982,Female,34,15860
32069,16140,Female,39,5976
32070,17773,Male,39,31982
32071,17229,Female,19,10556
32072,17922,Male,61,33149
32073,17954,Female,57,16629
32074,16629,Female,26,21172
32075,16545,Male,40,8403
32076,17108,Male,19,20858
32077,17555,Male,37,25911
32078,15979,Female,18,22898
32079,16678,Female,19,17833
32080,17171,Male,39,14170
32081,15489,Male,25,21854
32082,17656,Female,18,15701
32083,23564,Female,31,18179
32084,23067,Male,53,18558
32085,23809,Female,39,20243
32086,21645,Male,37,8618
32087,21093,Female,24,30327
32088,22281,Female,64,19040
32089,23678,Female,48,13726
32090,50612,Female,28,6280
32091,48838,Male,36,19538
32092,49630,Male,23,13362
32093,49166,Female,39,7068
32094,49113,Female,33,21619
32095,46887,Male,23,10993
32096,45578,Female,23,23953
32097,45646,Female,59,18708
32098,46982,Female,20,5655
32099,46631,Male,24,17570
32100,46635,Female,62,17892
32101,45458,Male,31,22699
32102,47949,Female,27,8277
32103,45840,Female,50,5578
32104,19737,Female,24,26023
32105,20009,Male,38,22851
32106,18591,Male,32,4377
32107,19402,Male,32,32271
32108,20876,Female,38,20039
32109,18269,Male,30,3179
32110,19796,Male,34,3197
32111,20901,Male,59,20457
32112,36751,Male,32,9242
32113,36724,Male,28,20356
32114,36614,Female,29,19526
32115,38475,Female,33,8954
32116,36436,Male,27,12073
32117,37877,Male,40,33044
32118,37986,Male,49,9630
32119,37839,Male,59,9200
32120,37182,Female,24,34581
32121,38186,Female,38,8458
32122,37730,Female,59,9627
32123,37036,Female,41,21443
32124,37675,Male,30,2889
32125,37263,Male,65,21065
32126,36836,Female,28,22494
32127,36119,Female,25,14226
32128,13330,Female,35,24631
32129,13126,Male,36,26146
32130,13776,Female,26,15127
32131,12004,Male,22,14929
32132,13374,Female,24,15696
32133,14010,Male,33,4254
32134,13805,Female,19,18500
32135,12051,Male,36,3499
32136,13080,Male,18,23237
32137,14972,Female,22,12154
32138,12281,Female,36,11045
32139,14932,Male,50,15010
32140,14459,Female,18,21630
32141,13259,Female,62,16542
32142,14301,Female,28,6023
32143,13572,Female,58,27094
32144,13211,Female,38,34196
32145,14085,Male,21,22665
32146,13242,Female,33,19002
32147,12328,Female,57,10669
32148,14411,Female,35,11987
32149,13667,Male,40,18100
32150,14963,Male,39,17410
32151,39716,Female,29,5843
32152,40995,Female,48,23682
32153,39519,Female,27,20788
32154,39106,Female,28,4851
32155,41287,Male,20,24363
32156,39003,Male,26,18220
32157,53250,Male,47,18695
32158,51351,Male,33,14966
32159,51688,Female,35,17973
32160,52005,Female,35,4442
32161,52021,Female,35,24969
32162,51315,Male,61,10340
32163,51992,Male,61,24400
32164,52018,Female,58,7002
32165,29506,Male,62,20047
32166,27998,Female,28,11608
32167,29761,Male,53,16272
32168,29926,Female,31,14835
32169,29969,Female,55,15588
32170,29412,Male,23,17748
32171,35346,Male,50,3859
32172,33160,Female,46,18443
32173,33614,Male,64,13173
32174,33770,Female,26,21669
32175,33299,Male,19,23144
32176,35770,Female,18,20289
32177,35140,Female,39,5977
32178,35426,Male,19,24882
32179,34984,Male,19,16097
32180,34093,Female,61,30920
32181,33800,Male,18,16078
32182,34168,Male,33,11974
32183,35762,Male,34,3299
32184,58585,Female,35,11485
32185,59094,Male,23,16178
32186,24591,Male,23,19500
32187,26812,Female,43,4981
32188,26985,Male,34,14440
32189,26934,Male,18,24328
32190,26877,Male,32,17875
32191,25806,Female,30,8495
32192,25043,Male,33,9373
32193,26552,Female,24,4550
32194,31223,Male,47,12583
32195,32114,Male,52,13988
32196,32646,Female,48,16719
32197,32203,Female,28,16266
32198,32023,Male,37,9967
32199,32733,Male,24,15672
32200,8056,Male,34,17966
32201,6050,Male,28,8172
32202,9651,Female,41,19432
32203,11252,Male,39,9578
32204,11775,Male,27,18834
32205,9599,Female,22,5264
32206,11246,Female,37,3802
32207,11838,Male,45,27595
32208,11688,Female,38,24782
32209,9715,Male,48,12436
32210,11015,Male,48,28637
32211,11929,Male,26,2895
32212,10761,Female,23,17747
32213,11331,Male,64,15196
32214,11857,Female,29,9364
32215,10273,Female,27,21054
32216,9792,Female,26,10036
32217,9260,Male,26,13439
32218,10919,Female,27,15605
32219,10032,Male,44,12733
32220,55507,Female,33,18930
32221,56333,Female,21,9655
32222,56514,Female,21,4944
32223,56057,Male,21,20748
32224,54801,Female,47,11681
32225,56774,Male,54,7866
32226,55666,Female,18,21544
32227,55748,Male,57,10769
32228,55178,Male,51,16778
32229,55706,Female,35,7256
32230,55062,Female,61,16795
32231,54132,Male,23,14572
32232,15262,Female,28,10936
32233,17343,Female,19,8819
32234,16750,Female,40,10163
32235,17032,Female,24,21980
32236,17872,Female,34,13594
32237,17638,Female,62,11526
32238,17263,Female,18,3374
32239,17151,Male,57,24513
32240,17857,Male,19,4574
32241,15066,Female,24,2388
32242,17775,Male,53,23098
32243,17918,Female,19,20694
32244,16758,Male,25,24365
32245,23410,Female,31,17635
32246,21510,Male,46,6506
32247,21676,Male,44,6577
32248,23297,Female,39,24480
32249,22861,Male,30,10281
32250,48958,Male,63,7684
32251,49306,Male,30,29299
32252,49001,Male,34,10070
32253,48445,Female,29,2994
32254,50566,Female,32,28877
32255,50247,Male,21,33721
32256,48852,Female,63,14544
32257,49167,Male,62,21119
32258,47270,Female,18,22677
32259,47763,Female,40,9765
32260,46666,Female,26,14090
32261,46296,Female,25,14123
32262,45265,Female,39,22489
32263,46529,Male,24,26695
32264,47180,Female,38,4810
32265,45008,Male,31,5652
32266,19166,Male,50,4224
32267,19131,Female,20,11385
32268,20982,Female,54,24655
32269,18668,Male,41,9811
32270,20641,Female,40,31813
32271,19325,Female,38,7592
32272,19146,Male,29,24495
32273,20572,Male,40,22637
32274,18207,Female,24,19049
32275,20309,Male,24,22642
32276,18017,Female,24,14676
32277,37469,Male,34,11164
32278,38459,Female,34,16963
32279,36871,Male,29,18281
32280,36700,Female,24,9202
32281,37382,Male,32,17311
32282,14920,Male,28,15186
32283,12824,Male,19,23481
32284,13753,Female,34,9346
32285,13975,Male,27,11290
32286,12479,Female,33,17542
32287,14136,Male,39,24746
32288,14410,Male,43,3101
32289,12942,Female,18,15669
32290,13533,Male,61,8910
32291,13559,Male,35,15068
32292,12149,Female,35,14769
32293,13569,Male,45,24980
32294,13779,Female,39,16730
32295,14110,Male,53,12744
32296,13193,Female,29,9379
32297,13756,Female,24,8843
32298,14787,Male,24,4077
32299,13208,Male,24,12658
32300,13220,Male,25,18911
32301,13215,Male,58,21085
32302,13244,Male,62,24969
32303,13886,Female,61,17350
32304,40674,Male,46,9363
32305,41962,Male,26,8277
32306,41966,Male,39,24035
32307,41118,Female,32,12944
32308,41724,Female,20,29521
32309,53831,Male,61,24127
32310,27918,Female,27,4281
32311,27927,Female,27,12025
32312,29262,Male,39,3459
32313,28828,Female,24,8605
32314,29754,Male,41,16440
32315,27943,Female,36,18491
32316,29674,Male,28,24083
32317,27850,Male,59,8424
32318,27706,Female,32,16328
32319,27377,Male,29,10869
32320,29148,Female,28,5334
32321,27460,Male,26,25488
32322,29560,Female,61,4641
32323,27482,Female,35,3950
32324,27881,Female,63,4971
32325,29471,Female,40,6063
32326,28049,Female,29,22504
32327,29642,Female,29,4261
32328,27316,Female,25,14714
32329,27373,Male,51,16271
32330,27939,Female,24,6580
32331,27544,Male,33,9047
32332,29391,Female,38,10551
32333,29429,Male,20,9531
32334,27259,Male,29,2830
32335,34245,Female,26,20595
32336,35454,Female,38,20469
32337,34604,Male,44,10756
32338,34210,Female,64,12904
32339,34974,Male,20,8118
32340,33313,Female,37,4720
32341,34631,Male,21,17683
32342,34930,Female,31,9907
32343,33452,Female,36,4603
32344,33327,Female,19,9483
32345,33563,Female,24,24316
32346,35150,Female,31,11211
32347,34963,Male,31,10397
32348,33612,Male,42,3789
32349,35582,Female,41,11206
32350,33988,Male,61,2165
32351,34171,Male,20,15863
32352,35693,Female,35,14174
32353,58765,Male,53,28019
32354,58926,Male,37,6996
32355,59300,Male,22,18601
32356,58736,Female,56,10306
32357,57713,Female,20,19057
32358,58553,Female,32,6305
32359,58248,Female,36,4722
32360,59612,Female,30,15066
32361,57356,Female,39,2822
32362,58816,Male,34,5328
32363,57469,Male,25,25220
32364,58586,Female,31,8267
32365,5183,Male,33,20014
32366,24971,Male,39,17795
32367,26942,Female,28,8075
32368,25263,Female,36,31600
32369,26036,Female,23,11627
32370,24062,Male,31,19838
32371,25742,Male,35,10099
32372,24820,Male,63,13461
32373,24677,Male,39,16301
32374,24993,Male,43,13437
32375,25774,Male,37,3332
32376,26804,Male,63,6855
32377,26428,Female,36,29574
32378,26237,Male,49,19899
32379,25581,Male,40,16445
32380,26467,Female,25,8580
32381,26637,Female,23,10575
32382,24475,Female,49,19142
32383,26564,Female,27,7771
32384,25416,Female,27,15110
32385,25801,Male,64,13442
32386,25401,Female,25,16373
32387,24303,Male,58,18132
32388,26916,Female,28,8391
32389,25521,Female,19,2391
32390,24319,Female,58,26596
32391,30437,Male,59,2125
32392,31860,Male,19,22457
32393,32345,Female,29,14562
32394,30683,Female,43,14575
32395,32156,Male,26,34863
32396,31843,Male,28,16784
32397,31676,Male,36,16581
32398,31686,Female,50,13549
32399,31016,Female,28,14993
32400,32918,Female,56,23520
32401,32566,Female,46,21762
32402,32286,Male,37,22271
32403,31355,Male,28,18115
32404,31443,Female,61,12871
32405,31156,Male,54,17589
32406,30264,Female,29,2523
32407,30390,Female,29,4024
32408,31370,Female,25,34643
32409,31352,Male,38,9269
32410,30614,Male,19,24605
32411,31097,Female,35,6521
32412,8827,Male,26,17296
32413,6889,Female,25,8230
32414,6411,Male,29,8597
32415,8825,Male,25,14332
32416,6451,Female,60,18895
32417,7710,Female,34,7612
32418,8086,Male,18,7765
32419,10380,Female,34,22082
32420,11422,Female,24,8715
32421,10508,Male,38,10691
32422,10249,Female,52,17480
32423,10998,Male,38,2554
32424,10833,Female,45,8462
32425,9424,Male,45,7101
32426,10971,Male,43,20598
32427,9434,Male,38,6477
32428,11781,Male,31,11573
32429,11236,Female,44,20399
32430,11427,Female,29,3435
32431,10150,Male,37,22380
32432,11630,Female,33,19160
32433,11888,Female,50,16476
32434,9014,Female,28,22088
32435,11244,Male,59,16779
32436,11050,Male,49,30043
32437,10589,Male,36,12441
32438,11786,Male,36,22775
32439,11256,Male,52,4030
32440,9961,Male,41,14511
32441,9886,Female,54,18539
32442,10931,Female,29,23745
32443,9002,Male,37,8944
32444,10201,Female,37,4339
32445,9086,Male,35,3671
32446,11214,Male,34,3009
32447,9396,Female,18,12207
32448,54048,Female,37,21363
32449,55450,Female,27,13540
32450,55105,Male,64,8517
32451,55163,Female,18,23059
32452,55002,Female,24,2041
32453,54813,Male,37,2949
32454,56739,Female,63,24433
32455,16660,Male,36,27182
32456,16980,Female,38,5850
32457,17424,Female,29,21726
32458,17123,Male,34,23644
32459,17029,Female,54,19484
32460,15219,Female,29,4585
32461,16950,Male,62,15532
32462,17524,Male,24,19163
32463,17999,Female,45,20205
32464,15938,Male,39,23078
32465,16753,Female,29,8971
32466,15231,Female,22,7656
32467,15943,Female,23,12598
32468,17180,Female,29,5690
32469,17483,Female,30,10003
32470,17101,Female,22,9240
32471,17011,Female,40,17533
32472,16489,Female,21,20092
32473,17456,Female,19,7633
32474,16481,Male,27,16575
32475,15311,Male,39,24229
32476,17066,Male,34,12633
32477,23239,Male,36,18653
32478,23784,Male,31,21702
32479,22699,Female,51,22097
32480,22884,Female,18,13707
32481,22137,Female,58,12971
32482,21970,Male,23,23498
32483,22001,Male,36,4540
32484,21950,Male,57,12710
32485,21989,Female,39,22132
32486,49767,Female,37,21146
32487,49178,Male,19,10887
32488,49367,Male,40,9336
32489,50398,Male,31,14299
32490,49764,Male,31,9183
32491,46774,Female,50,31965
32492,47967,Female,29,23080
32493,47767,Female,27,20766
32494,47501,Female,44,17260
32495,47512,Male,25,21942
32496,45937,Female,26,21456
32497,46173,Female,33,18442
32498,47934,Male,25,9116
32499,45046,Male,35,6109
32500,19394,Female,32,34878
